NGC 1658,13.5,1.5,0.5
NGC 1659,12.5,1.5,1.1
NGC 1660,13.9,1.0,0.5
NGC 1661,13.2,1.4,0.9
NGC 1662,6.4,20.0,20.0
NGC 1664,7.6,18.0,18.0
NGC 1665,14.0,1.8,1.1
NGC 1666,12.6,1.4,1.1
NGC 1667,12.1,1.8,1.4
NGC 1668,12.7,1.6,0.9
NGC 1669,13.9,0.8,0.4
NGC 1670,12.7,2.1,1.0
NGC 1672,9.7,6.7,5.6
NGC 1673,14.1,1.0,1.0
NGC 1676,99.9,1.0,1.0
NGC 1677,15.0,1.1,0.4
NGC 1678,13.2,1.1,0.8
NGC 1679,11.5,2.7,2.0
NGC 1680,14.4,1.2,0.5
NGC 1681,13.5,1.3,1.2
NGC 1682,14.0,0.8,0.8
NGC 1683,16.0,1.0,0.4
NGC 1684,13.0,2.9,1.9
NGC 1685,14.5,1.3,0.9
NGC 1686,14.0,1.7,0.3
NGC 1687,13.9,1.3,0.5
NGC 1688,12.0,2.4,1.9
NGC 1689,12.8,1.8,1.4
NGC 1690,15.0,1.1,0.4
NGC 1691,12.0,1.7,1.6
NGC 1692,13.0,1.3,1.2
NGC 1693,13.2,0.7,0.7
NGC 1694,15.0,1.2,0.7
NGC 1695,12.5,1.5,1.5
NGC 1696,14.0,0.9,0.9
NGC 1697,13.2,2.5,2.5
NGC 1698,12.2,1.5,1.5
NGC 1699,15.0,0.9,0.5
NGC 1700,11.2,3.0,1.8
NGC 1701,12.8,1.2,0.9
NGC 1702,12.7,0.9,0.9
NGC 1703,11.3,2.9,2.6
NGC 1704,11.5,1.7,1.7
NGC 1705,12.4,1.9,1.4
NGC 1706,13.6,1.4,1.0
NGC 1708,99.9,20.0,20.0
NGC 1709,14.2,0.9,0.7
NGC 1710,14.0,1.3,1.0
NGC 1712,99.9,2.6,2.6
NGC 1713,12.7,1.4,1.2
NGC 1714,11.6,1.1,1.1
NGC 1716,13.2,1.4,1.2
NGC 1718,12.3,2.0,2.0
NGC 1719,13.6,1.1,0.3
NGC 1720,13.0,1.7,1.3
NGC 1721,13.0,2.2,1.1
NGC 1722,13.2,1.0,1.0
NGC 1723,12.0,3.3,2.0
NGC 1725,13.0,1.9,1.2
NGC 1726,11.7,2.1,1.5
NGC 1727,11.1,2.5,1.1
NGC 1728,13.0,2.0,0.7
NGC 1729,13.0,1.7,1.4
NGC 1730,13.0,2.3,1.0
NGC 1731,9.9,8.0,8.0
NGC 1732,12.3,0.9,0.9
NGC 1733,13.3,1.1,1.1
NGC 1734,13.1,1.4,1.4
NGC 1735,10.9,1.3,1.3
NGC 1738,12.9,1.3,0.7
NGC 1739,13.5,1.4,0.8
NGC 1740,15.0,1.5,1.2
NGC 1743,99.9,2.0,2.0
NGC 1744,11.1,9.3,4.3
NGC 1745,99.9,2.0,2.0
NGC 1746,6.1,42.0,42.0
NGC 1747,9.4,12.0,10.0
NGC 1748,99.9,0.5,0.5
NGC 1749,13.6,1.1,1.1
NGC 1751,14.5,1.6,1.6
NGC 1752,12.4,2.6,0.8
NGC 1753,15.5,1.4,0.6
NGC 1754,12.0,1.0,1.0
NGC 1755,9.9,2.0,2.0
NGC 1756,12.2,1.0,1.0
NGC 1758,99.9,39.0,39.0
NGC 1759,13.1,1.4,1.2
NGC 1761,9.9,1.2,1.2
NGC 1762,12.6,1.7,1.1
NGC 1763,99.9,25.0,20.0
NGC 1764,12.9,0.5,0.5
NGC 1765,12.9,1.2,1.0
NGC 1766,12.2,0.7,0.7
NGC 1767,10.9,1.6,1.6
NGC 1768,12.8,0.9,0.9
NGC 1771,13.4,1.8,0.5
NGC 1772,11.2,1.5,1.5
NGC 1775,12.6,0.7,0.7
NGC 1776,13.3,1.1,1.1
NGC 1777,12.8,2.1,2.1
NGC 1778,7.7,7.0,7.0
NGC 1779,12.1,2.5,1.4
NGC 1780,13.7,0.9,0.5
NGC 1781,13.7,1.3,1.1
NGC 1782,10.8,1.2,1.2
NGC 1784,11.7,4.1,2.6
NGC 1785,99.9,3.0,3.0
NGC 1786,10.1,1.2,1.2
NGC 1787,10.9,23.0,23.0
NGC 1788,99.9,5.0,3.0
NGC 1789,13.1,1.5,1.0
NGC 1791,13.5,1.3,1.3
NGC 1792,10.2,5.6,2.9
NGC 1793,12.4,0.7,0.5
NGC 1794,12.7,1.3,1.1
NGC 1795,13.7,1.5,1.0
NGC 1796,12.3,1.8,1.0
NGC 1797,15.0,1.2,0.8
NGC 1798,10.0,5.0,5.0
NGC 1799,15.0,1.1,0.6
NGC 1800,12.6,2.0,1.1
NGC 1801,12.2,2.1,2.1
NGC 1802,99.9,20.0,20.0
NGC 1803,13.4,1.3,0.8
NGC 1804,11.9,1.0,1.0
NGC 1807,7.0,17.0,17.0
NGC 1808,9.9,6.3,4.3
NGC 1809,12.1,3.2,0.8
NGC 1810,11.9,1.2,1.2
NGC 1811,13.5,1.7,0.4
NGC 1812,12.7,1.2,0.9
NGC 1813,12.8,0.7,0.7
NGC 1815,12.4,0.3,0.3
NGC 1816,9.0,16.0,16.0
NGC 1817,7.7,16.0,16.0
NGC 1818,9.8,2.5,2.5
NGC 1819,12.4,1.7,1.2
NGC 1821,14.0,1.2,0.8
NGC 1822,13.2,0.8,0.8
NGC 1823,12.1,0.9,0.9
NGC 1824,12.6,3.2,0.8
NGC 1825,12.0,0.5,0.5
NGC 1826,13.3,1.0,1.0
NGC 1827,12.5,3.0,0.7
NGC 1828,12.5,0.7,0.7
NGC 1830,12.6,0.8,0.8
NGC 1832,11.3,2.3,1.5
NGC 1833,99.9,2.0,2.0
NGC 1835,9.8,1.2,1.2
NGC 1841,14.0,2.4,2.4
NGC 1843,13.0,2.1,1.7
NGC 1850,9.3,3.4,3.4
NGC 1851,7.1,11.0,11.0
NGC 1853,13.6,2.0,0.7
NGC 1857,7.0,6.0,6.0
NGC 1866,9.9,5.1,5.1
NGC 1875,13.6,1.5,0.5
NGC 1877,12.0,3.0,3.0
NGC 1879,12.8,2.5,1.7
NGC 1883,12.0,2.5,2.5
NGC 1886,12.8,3.1,0.4
NGC 1888,11.9,3.2,1.2
NGC 1889,14.0,0.6,0.4
NGC 1892,12.2,2.9,0.8
NGC 1893,7.5,11.0,11.0
NGC 1901,99.9,39.0,39.0
NGC 1904,7.7,7.8,7.8
NGC 1906,14.0,0.9,0.5
NGC 1907,8.2,7.0,7.0
NGC 1909,99.9,180.0,60.0
NGC 1910,99.9,0.9,0.9
NGC 1912,6.4,21.0,21.0
NGC 1924,12.5,1.6,1.2
NGC 1929,99.9,20.0,15.0
NGC 1930,12.4,1.9,1.2
NGC 1931,10.1,3.0,3.0
NGC 1938,14.0,0.4,0.4
NGC 1939,13.0,0.5,0.5
NGC 1947,10.6,2.4,2.0
NGC 1952,8.4,8.0,4.0
NGC 1954,11.8,4.2,2.0
NGC 1956,13.1,1.9,0.8
NGC 1957,14.8,1.1,0.8
NGC 1960,6.0,12.0,12.0
NGC 1961,11.0,4.5,3.1
NGC 1962,8.5,13.0,12.0
NGC 1963,99.9,120.0,120.0
NGC 1964,10.8,5.5,2.1
NGC 1966,8.5,13.0,13.0
NGC 1968,9.0,20.0,20.0
NGC 1973,7.0,5.0,5.0
NGC 1974,9.0,9.0,9.0
NGC 1975,7.0,10.0,5.0
NGC 1976,4.0,90.0,60.0
NGC 1977,7.0,20.0,10.0
NGC 1978,9.9,42.0,19.0
NGC 1979,11.8,2.2,1.8
NGC 1980,2.5,14.0,14.0
NGC 1981,4.2,25.0,25.0
NGC 1982,7.0,20.0,15.0
NGC 1985,12.5,0.7,0.7
NGC 1989,13.1,1.4,1.1
NGC 1990,99.9,50.0,10.0
NGC 1991,9.0,9.0,9.0
NGC 1992,13.6,1.1,0.7
NGC 1993,12.4,1.5,1.4
NGC 1998,15.2,0.9,0.5
NGC 1999,99.9,2.0,2.0
NGC 2007,13.9,1.7,0.6
NGC 2008,13.8,1.4,0.7
NGC 2012,14.1,1.1,0.6
NGC 2017,99.9,4.0,4.0
NGC 2018,10.9,25.0,18.0
NGC 2020,99.9,2.0,2.0
NGC 2022,11.7,0.4667,0.45
NGC 2023,99.9,10.0,8.0
NGC 2024,99.9,30.0,30.0
NGC 2026,99.9,7.0,7.0
NGC 2036,99.9,0.8,0.8
NGC 2048,99.9,0.5,0.5
NGC 2049,12.8,2.0,1.0
NGC 2064,99.9,10.0,10.0
NGC 2067,99.9,8.0,3.0
NGC 2068,8.0,8.0,6.0
NGC 2070,8.3,20.0,20.0
NGC 2071,8.0,7.0,5.0
NGC 2073,12.4,1.5,1.4
NGC 2076,13.0,2.2,1.3
NGC 2077,99.9,15.0,15.0
NGC 2082,12.1,1.9,1.8
NGC 2087,14.7,0.8,0.6
NGC 2089,11.9,1.9,1.2
NGC 2090,11.2,5.0,2.5
NGC 2099,5.6,24.0,24.0
NGC 2100,9.6,2.3,2.3
NGC 2101,13.7,2.0,1.3
NGC 2104,13.2,2.0,0.9
NGC 2106,12.1,2.7,1.4
NGC 2110,14.0,1.7,1.2
NGC 2112,9.1,11.0,11.0
NGC 2115,14.1,1.2,1.0
NGC 2119,14.6,1.2,1.0
NGC 2121,11.2,1.8,1.8
NGC 2124,12.6,2.7,0.9
NGC 2126,10.2,6.0,6.0
NGC 2128,12.6,1.5,1.1
NGC 2129,6.7,7.0,7.0
NGC 2131,14.1,1.1,0.5
NGC 2132,99.9,4.0,4.0
NGC 2139,11.6,2.9,2.0
NGC 2141,9.4,10.0,10.0
NGC 2143,99.9,11.0,11.0
NGC 2144,13.9,1.4,1.1
NGC 2146,10.6,5.7,3.3
NGC 2148,13.8,1.1,0.8
NGC 2149,99.9,2.0,1.3
NGC 2150,13.0,1.2,0.9
NGC 2151,99.9,0.3,0.2
NGC 2152,14.8,1.1,0.8
NGC 2158,8.6,5.0,5.0
NGC 2163,99.9,3.0,2.0
NGC 2165,99.9,6.0,6.0
NGC 2168,5.1,28.0,28.0
NGC 2169,5.9,7.0,7.0
NGC 2170,99.9,2.0,2.0
NGC 2174,99.9,40.0,30.0
NGC 2175,6.8,18.0,18.0
NGC 2178,12.6,1.2,1.0
NGC 2179,12.3,2.0,1.4
NGC 2182,99.9,3.0,2.0
NGC 2183,99.9,2.0,2.0
NGC 2184,99.9,15.0,15.0
NGC 2185,99.9,2.0,2.0
NGC 2186,8.7,4.0,4.0
NGC 2187,13.2,2.0,1.2
NGC 2188,11.7,4.7,1.2
NGC 2191,12.4,1.7,0.9
NGC 2192,10.9,6.0,6.0
NGC 2194,8.5,10.0,10.0
NGC 2196,11.0,2.8,2.2
NGC 2199,12.8,2.0,0.8
NGC 2200,14.1,1.0,0.9
NGC 2201,13.4,1.4,0.9
NGC 2204,8.6,13.0,13.0
NGC 2205,12.7,1.4,0.9
NGC 2206,12.2,2.4,1.3
NGC 2207,10.8,4.2,2.6
NGC 2208,12.8,1.6,1.1
NGC 2210,10.2,1.7,1.7
NGC 2211,12.7,1.4,0.7
NGC 2212,13.4,1.5,0.8
NGC 2215,8.4,11.0,11.0
NGC 2216,12.8,1.4,1.1
NGC 2217,10.7,4.7,4.3
NGC 2219,99.9,8.0,8.0
NGC 2220,99.9,5.0,5.0
NGC 2221,13.9,2.0,0.5
NGC 2222,14.2,1.2,0.3
NGC 2223,11.6,3.0,2.6
NGC 2225,14.0,1.5,1.5
NGC 2226,14.0,1.5,1.5
NGC 2227,12.5,2.1,1.2
NGC 2228,13.6,0.8,0.7
NGC 2229,13.4,1.5,0.4
NGC 2230,13.1,1.2,0.9
NGC 2232,3.9,30.0,30.0
NGC 2233,13.8,0.9,0.2
NGC 2234,99.9,25.0,25.0
NGC 2235,13.0,1.4,1.0
NGC 2236,8.5,7.0,7.0
NGC 2237,5.5,80.0,60.0
NGC 2238,6.0,80.0,60.0
NGC 2239,4.8,24.0,24.0
NGC 2241,13.3,1.2,1.2
NGC 2242,14.5,0.3667,0.3667
NGC 2243,9.4,5.0,5.0
NGC 2244,4.8,24.0,24.0
NGC 2245,99.9,2.0,2.0
NGC 2246,99.9,80.0,60.0
NGC 2247,99.9,2.0,2.0
NGC 2250,8.9,8.0,8.0
NGC 2251,7.3,10.0,10.0
NGC 2252,7.7,20.0,20.0
NGC 2253,13.1,1.4,1.1
NGC 2254,9.1,4.0,4.0
NGC 2255,13.4,1.5,0.7
NGC 2256,12.5,2.3,2.0
NGC 2257,13.5,55.0,55.0
NGC 2258,11.9,2.3,1.5
NGC 2259,10.8,4.5,4.5
NGC 2260,99.9,20.0,20.0
NGC 2261,99.9,2.0,1.0
NGC 2262,11.3,3.5,3.5
NGC 2263,12.1,2.7,1.6
NGC 2264,3.9,20.0,20.0
NGC 2266,9.5,7.0,7.0
NGC 2267,12.2,1.7,1.3
NGC 2268,11.5,3.3,2.0
NGC 2269,10.0,4.0,4.0
NGC 2271,12.2,2.1,1.4
NGC 2272,11.7,2.4,1.6
NGC 2273,11.7,3.2,2.4
NGC 2274,12.1,2.4,2.4
NGC 2275,13.1,1.3,0.9
NGC 2276,11.4,2.8,2.7
NGC 2280,10.3,6.6,3.2
NGC 2281,5.4,15.0,15.0
NGC 2282,99.9,3.0,3.0
NGC 2283,12.2,3.6,2.7
NGC 2286,7.5,15.0,15.0
NGC 2287,4.5,38.0,38.0
NGC 2288,14.4,0.2,0.2
NGC 2289,13.2,1.1,0.6
NGC 2290,13.2,1.2,0.7
NGC 2291,13.2,1.0,1.0
NGC 2292,10.8,4.0,3.5
NGC 2293,11.2,4.0,3.2
NGC 2294,13.8,0.8,0.4
NGC 2295,12.7,2.1,0.6
NGC 2296,13.0,0.6,0.4
NGC 2297,13.4,1.4,1.2
NGC 2298,9.4,6.8,6.8
NGC 2299,8.9,2.5,2.5
NGC 2300,11.0,3.5,2.4
NGC 2301,6.0,12.0,12.0
NGC 2302,8.9,2.5,2.5
NGC 2303,12.6,1.5,1.5
NGC 2304,10.0,5.0,5.0
NGC 2305,12.8,2.1,1.5
NGC 2307,13.1,1.7,1.6
NGC 2308,13.2,1.8,1.2
NGC 2309,10.5,3.0,3.0
NGC 2310,11.8,4.3,0.8
NGC 2311,9.6,7.0,7.0
NGC 2314,12.2,1.7,1.4
NGC 2315,13.6,1.3,0.3
NGC 2316,99.9,4.0,4.0
NGC 2317,99.9,4.0,4.0
NGC 2320,11.9,1.4,0.8
NGC 2321,13.6,1.4,1.1
NGC 2322,13.8,1.1,0.4
NGC 2323,5.9,16.0,16.0
NGC 2324,8.4,8.0,8.0
NGC 2325,11.4,3.5,2.1
NGC 2326,13.1,1.8,1.8
NGC 2327,99.9,20.0,20.0
NGC 2328,12.8,1.6,1.2
NGC 2329,12.4,1.3,1.1
NGC 2330,14.0,0.4,0.3
NGC 2331,8.5,18.0,18.0
NGC 2332,12.8,1.5,1.0
NGC 2333,13.3,1.0,0.7
NGC 2334,14.7,0.9,0.7
NGC 2335,7.2,12.0,12.0
NGC 2336,10.4,6.8,3.7
NGC 2337,12.4,2.3,1.7
NGC 2339,11.8,2.7,2.0
NGC 2340,11.7,1.8,1.2
NGC 2341,13.2,0.8,0.8
NGC 2342,12.6,1.4,1.3
NGC 2343,6.7,7.0,7.0
NGC 2344,12.0,1.7,1.7
NGC 2345,7.7,12.0,12.0
NGC 2346,12.5,1.0,0.8333
NGC 2347,12.4,1.8,1.3
NGC 2348,99.9,180.0,100.0
NGC 2350,12.3,1.4,0.7
NGC 2353,7.1,20.0,20.0
NGC 2354,6.5,20.0,20.0
NGC 2355,9.7,9.0,9.0
NGC 2356,9.7,9.0,9.0
NGC 2357,13.3,3.6,0.5
NGC 2358,99.9,8.0,8.0
NGC 2359,99.9,10.0,5.0
NGC 2360,7.2,13.0,13.0
NGC 2362,4.1,8.0,8.0
NGC 2363,15.5,1.6,1.0
NGC 2365,12.4,2.4,1.3
NGC 2366,11.1,7.8,2.6
NGC 2367,7.9,3.5,3.5
NGC 2368,11.8,5.0,5.0
NGC 2369,12.3,3.2,0.9
NGC 2370,13.6,0.8,0.5
NGC 2371,11.2,1.2333,0.9
NGC 2372,11.2,1.2333,0.9
NGC 2373,13.7,0.6,0.5
NGC 2374,8.0,19.0,19.0
NGC 2375,13.6,1.3,1.0
NGC 2376,14.5,0.5,0.5
NGC 2377,12.7,1.7,1.3
NGC 2379,13.5,0.8,0.8
NGC 2380,11.2,2.1,2.0
NGC 2381,13.4,1.6,1.4
NGC 2382,12.3,2.1,2.0
NGC 2383,8.4,6.0,6.0
NGC 2384,7.4,2.5,2.5
NGC 2385,15.0,0.8,0.4
NGC 2387,15.5,0.4,0.4
NGC 2388,13.7,1.0,0.6
NGC 2389,12.9,2.0,1.4
NGC 2392,8.6,0.7833,0.7167
NGC 2393,14.0,1.2,0.8
NGC 2395,8.0,12.0,12.0
NGC 2396,7.4,10.0,10.0
NGC 2397,11.8,2.5,1.2
NGC 2398,15.5,0.4,0.3
NGC 2401,12.6,2.0,2.0
NGC 2402,15.5,1.2,1.2
NGC 2403,8.5,23.4,11.8
NGC 2405,14.5,0.5,0.3
NGC 2406,15.0,0.7,0.6
NGC 2407,13.4,1.1,1.0
NGC 2408,99.9,10.0,10.0
NGC 2409,8.0,2.5,2.5
NGC 2410,13.0,2.4,0.7
NGC 2411,14.5,0.9,0.5
NGC 2413,99.9,10.0,10.0
NGC 2414,7.9,4.0,4.0
NGC 2415,12.4,0.9,0.9
NGC 2416,13.4,1.0,0.7
NGC 2417,12.0,2.8,1.9
NGC 2418,12.2,1.8,1.8
NGC 2419,10.4,6.2,6.2
NGC 2420,8.3,10.0,10.0
NGC 2421,8.3,10.0,10.0
NGC 2422,4.4,30.0,30.0
NGC 2423,6.7,19.0,19.0
NGC 2424,12.6,3.6,0.5
NGC 2425,99.9,3.3,3.3
NGC 2426,13.1,1.1,1.1
NGC 2427,11.5,4.9,2.0
NGC 2428,99.9,6.0,6.0
NGC 2431,13.4,0.9,0.9
NGC 2432,10.2,8.0,8.0
NGC 2434,11.3,2.4,2.2
NGC 2435,12.8,2.2,0.5
NGC 2436,14.4,0.9,0.9
NGC 2437,6.1,27.0,27.0
NGC 2438,11.0,1.0833,1.0833
NGC 2439,6.9,10.0,10.0
NGC 2440,11.5,0.9,0.3333
NGC 2441,12.2,2.0,1.8
NGC 2442,10.4,5.4,4.9
NGC 2443,11.2,5.4,4.9
NGC 2444,13.2,1.2,0.8
NGC 2445,13.3,1.4,1.1
NGC 2446,12.9,1.9,1.0
NGC 2447,6.2,22.0,22.0
NGC 2448,99.9,5.0,5.0
NGC 2449,13.4,1.3,0.6
NGC 2450,15.5,0.9,0.2
NGC 2451,2.8,50.0,50.0
NGC 2452,12.6,0.3667,0.2667
NGC 2453,8.3,5.0,5.0
NGC 2454,14.5,0.8,0.3
NGC 2455,10.2,8.0,8.0
NGC 2456,13.1,1.1,0.8
NGC 2457,15.5,0.6,0.4
NGC 2458,15.5,0.4,0.3
NGC 2459,99.9,1.5,1.5
NGC 2460,11.8,2.2,1.7
NGC 2462,14.0,0.4,0.3
NGC 2463,14.1,0.4,0.4
NGC 2466,13.0,1.6,1.4
NGC 2467,7.1,15.0,15.0
NGC 2468,15.0,1.3,0.6
NGC 2469,12.7,1.0,0.7
NGC 2470,12.7,2.0,0.6
NGC 2472,15.5,0.5,0.5
NGC 2473,16.0,0.5,0.3
NGC 2474,13.5,0.6,0.6
NGC 2475,13.1,0.8,0.8
NGC 2476,12.6,1.4,0.8
NGC 2477,5.8,27.0,27.0
NGC 2478,4.4,30.0,30.0
NGC 2479,9.6,7.0,7.0
NGC 2480,13.7,1.3,0.7
NGC 2481,12.9,1.4,0.5
NGC 2482,7.3,12.0,12.0
NGC 2483,7.6,10.0,10.0
NGC 2484,13.1,0.9,0.8
NGC 2485,12.2,1.6,1.6
NGC 2486,13.3,1.7,0.9
NGC 2487,12.5,2.7,2.1
NGC 2488,12.4,1.4,0.8
NGC 2489,7.9,8.0,8.0
NGC 2490,15.5,0.6,0.4
NGC 2491,15.5,0.3,0.2
NGC 2492,12.7,1.0,1.0
NGC 2493,12.0,1.9,1.9
NGC 2494,13.1,0.9,0.7
NGC 2495,15.2,0.4,0.2
NGC 2496,12.9,1.4,1.2
NGC 2497,13.1,1.4,1.2
NGC 2498,13.4,1.1,0.8
NGC 2499,15.0,1.1,0.7
NGC 2500,11.6,2.9,2.7
NGC 2501,14.0,1.4,1.0
NGC 2502,13.2,2.1,1.3
NGC 2503,13.7,1.1,1.0
NGC 2504,13.9,0.5,0.4
NGC 2505,13.2,1.2,0.6
NGC 2506,7.6,7.0,7.0
NGC 2507,12.2,2.5,2.5
NGC 2508,12.7,1.4,1.1
NGC 2509,9.3,8.0,8.0
NGC 2510,13.4,1.0,0.7
NGC 2511,14.1,0.9,0.3
NGC 2512,13.1,1.4,0.9
NGC 2513,11.6,2.5,2.0
NGC 2514,13.4,1.3,1.2
NGC 2516,3.8,21.0,21.0
NGC 2517,11.8,1.4,1.0
NGC 2518,13.0,1.2,1.0
NGC 2520,6.5,22.0,22.0
NGC 2521,12.8,1.2,0.7
NGC 2522,13.8,1.0,0.3
NGC 2523,11.9,2.9,1.8
NGC 2524,12.7,1.4,1.0
NGC 2525,11.6,3.0,2.0
NGC 2526,13.7,0.9,0.5
NGC 2527,6.5,22.0,22.0
NGC 2528,12.6,1.5,1.5
NGC 2530,13.6,1.4,0.9
NGC 2532,12.4,2.1,1.7
NGC 2533,7.6,3.5,3.5
NGC 2534,12.9,1.4,1.2
NGC 2535,12.8,2.5,1.2
NGC 2536,14.1,0.9,0.5
NGC 2537,11.7,3.1,2.7
NGC 2538,12.6,1.5,1.2
NGC 2539,6.5,22.0,22.0
NGC 2540,13.5,1.3,0.9
NGC 2541,11.8,6.3,2.9
NGC 2543,11.9,2.3,1.2
NGC 2544,12.9,1.1,0.8
NGC 2545,12.4,2.2,1.2
NGC 2546,6.3,41.0,41.0
NGC 2547,4.7,20.0,20.0
NGC 2548,5.8,54.0,54.0
NGC 2549,11.2,3.8,1.2
NGC 2550,12.8,1.0,0.4
NGC 2551,12.1,1.6,1.0
NGC 2552,12.1,3.6,2.1
NGC 2553,13.8,0.9,0.7
NGC 2554,12.0,3.2,2.4
NGC 2555,12.2,1.9,1.4
NGC 2556,14.4,0.4,0.2
NGC 2557,13.2,1.2,1.0
NGC 2558,12.9,1.8,1.3
NGC 2559,10.9,3.7,1.7
NGC 2560,13.3,1.4,0.3
NGC 2561,13.1,1.1,0.6
NGC 2562,12.9,1.0,0.7
NGC 2563,12.2,2.0,1.7
NGC 2564,13.5,1.2,0.8
NGC 2565,12.6,1.9,0.9
NGC 2566,11.0,3.4,2.3
NGC 2567,7.4,10.0,10.0
NGC 2568,10.0,2.0,2.0
NGC 2569,14.3,0.6,0.5
NGC 2570,14.5,1.1,0.6
NGC 2571,7.0,13.0,13.0
NGC 2572,13.8,1.3,0.5
NGC 2573,13.5,1.9,0.7
NGC 2574,14.0,2.3,1.2
NGC 2575,12.7,2.3,1.9
NGC 2576,14.3,1.7,0.3
NGC 2577,12.4,1.8,1.1
NGC 2578,12.6,2.2,1.3
NGC 2579,7.5,10.0,10.0
NGC 2580,9.7,8.0,8.0
NGC 2581,13.3,1.1,0.8
NGC 2582,13.0,1.2,1.2
NGC 2583,13.4,0.8,0.8
NGC 2584,14.5,1.2,0.6
NGC 2585,14.5,1.8,0.8
NGC 2587,9.2,9.0,9.0
NGC 2588,11.8,2.0,2.0
NGC 2590,13.1,2.2,0.7
NGC 2591,12.3,3.0,0.6
NGC 2592,12.3,1.7,1.4
NGC 2593,13.9,0.9,0.5
NGC 2594,15.0,0.8,0.5
NGC 2595,12.3,3.1,2.7
NGC 2596,13.5,1.5,0.6
NGC 2598,13.6,1.0,0.4
NGC 2599,12.2,1.9,1.7
NGC 2600,14.2,1.2,0.4
NGC 2601,12.5,1.6,1.1
NGC 2602,15.5,0.3,0.3
NGC 2603,15.0,0.4,0.2
NGC 2605,15.7,0.3,0.2
NGC 2606,15.0,0.7,0.3
NGC 2607,13.6,0.9,0.8
NGC 2608,12.3,2.2,1.4
NGC 2610,13.0,0.8333,0.7833
NGC 2611,15.5,0.7,0.2
NGC 2612,13.0,2.8,0.6
NGC 2613,10.3,7.1,1.6
NGC 2614,12.9,2.4,2.2
NGC 2615,12.5,1.9,1.1
NGC 2616,12.5,1.5,1.3
NGC 2617,15.0,0.9,0.9
NGC 2618,12.1,2.5,2.0
NGC 2619,12.4,2.3,1.4
NGC 2620,13.4,2.0,0.5
NGC 2621,15.5,0.8,0.4
NGC 2622,14.0,0.8,0.4
NGC 2623,13.4,2.4,0.7
NGC 2624,14.5,0.6,0.5
NGC 2625,14.9,0.7,0.6
NGC 2626,99.9,5.0,5.0
NGC 2627,8.4,11.0,11.0
NGC 2628,13.3,1.1,1.1
NGC 2629,12.3,2.3,1.8
NGC 2632,3.1,95.0,95.0
NGC 2633,12.2,2.3,1.5
NGC 2634,12.0,2.0,2.0
NGC 2635,11.2,3.0,3.0
NGC 2636,13.8,0.3,0.3
NGC 2637,15.4,0.7,0.6
NGC 2638,12.8,1.7,0.6
NGC 2639,11.6,1.8,1.4
NGC 2640,12.7,2.2,1.9
NGC 2641,13.6,1.3,1.1
NGC 2642,12.6,2.0,1.8
NGC 2643,15.4,0.6,0.4
NGC 2644,12.3,2.1,0.8
NGC 2645,7.1,1.5,1.5
NGC 2646,12.1,1.5,1.5
NGC 2647,15.0,0.5,0.5
NGC 2648,11.8,3.2,1.1
NGC 2649,12.3,1.5,1.4
NGC 2650,13.3,1.6,1.2
NGC 2651,15.5,0.6,0.5
NGC 2652,11.9,3.4,2.1
NGC 2654,11.8,4.2,0.8
NGC 2655,10.1,4.9,4.1
NGC 2656,13.8,1.3,1.3
NGC 2657,13.0,1.3,1.3
NGC 2658,9.2,10.0,10.0
NGC 2659,8.6,14.0,14.0
NGC 2660,8.8,4.0,4.0
NGC 2661,12.8,1.4,1.4
NGC 2662,15.0,0.8,0.8
NGC 2663,10.9,3.5,2.4
NGC 2664,99.9,5.0,5.0
NGC 2665,12.2,2.0,1.5
NGC 2668,13.8,1.2,0.6
NGC 2669,6.1,20.0,20.0
NGC 2670,7.8,6.0,6.0
NGC 2671,11.6,4.0,4.0
NGC 2672,11.7,2.5,2.4
NGC 2673,14.5,0.9,0.9
NGC 2674,15.0,0.6,0.3
NGC 2675,13.3,1.5,1.1
NGC 2676,13.1,1.2,1.1
NGC 2677,15.0,0.6,0.3
NGC 2678,99.9,10.0,2.5
NGC 2679,14.5,1.8,1.8
NGC 2680,14.5,0.2,0.2
NGC 2681,10.3,3.7,3.7
NGC 2682,6.9,30.0,30.0
NGC 2683,9.8,8.8,2.5
NGC 2684,12.9,0.9,0.7
NGC 2685,11.3,4.6,2.1
NGC 2688,16.0,0.3,0.2
NGC 2689,16.9,0.3,0.2
NGC 2690,13.1,1.9,0.5
NGC 2691,13.1,1.2,0.8
NGC 2692,13.3,1.3,0.5
NGC 2693,11.9,3.0,2.1
NGC 2694,14.4,0.3,0.3
NGC 2695,11.9,1.7,1.2
NGC 2696,14.3,1.3,1.3
NGC 2697,12.3,1.8,1.1
NGC 2698,12.6,1.5,0.5
NGC 2699,12.6,1.1,1.0
NGC 2701,12.3,2.2,1.6
NGC 2704,13.4,1.0,1.0
NGC 2706,13.0,1.8,0.6
NGC 2708,12.0,2.7,1.4
NGC 2709,13.6,0.8,0.6
NGC 2710,12.9,2.0,1.0
NGC 2711,13.6,0.9,0.6
NGC 2712,12.1,2.8,1.5
NGC 2713,11.8,3.3,1.3
NGC 2714,14.0,0.9,0.9
NGC 2715,11.2,4.8,1.6
NGC 2716,11.8,1.6,1.2
NGC 2717,12.3,2.1,1.5
NGC 2718,11.8,2.1,2.1
NGC 2719,13.5,1.1,0.3
NGC 2720,12.8,1.2,1.1
NGC 2721,12.5,2.4,1.6
