20.22600 +40.69900 vertex 
20.25933 +40.39600 vertex 
20.24400 +39.44000 vertex 
20.25467 +39.07500 vertex 
20.28600 +38.78500 vertex 
20.30533 +38.51300 vertex 
20.31733 +38.13300 vertex 
20.26867 +37.38100 vertex 
20.25533 +36.88500 vertex 
20.21667 +36.37000 vertex 
20.22400 +35.91800 vertex 
20.21800 +35.26700 vertex 
20.20733 +34.22700 vertex 
20.21333 +33.72500 vertex 
20.17267 +33.82700 vertex 
20.14533 +33.71500 vertex 
20.12467 +33.38400 vertex 
20.10533 +32.75500 vertex 
20.07333 +32.94600 vertex 
20.03867 +32.98200 vertex 
20.03067 +32.45200 vertex 
20.02533 +31.92800 vertex 
20.01200 +31.42200 vertex 
20.00000 +30.90100 vertex 
19.99667 +30.33100 vertex 
19.99867 +30.08600 vertex 
19.98000 +29.74900 vertex 
19.95133 +29.42300 vertex 
19.92133 +28.96100 vertex 
19.88400 +28.26300 vertex 
19.86000 +27.80900 vertex 
19.84800 +27.58200 vertex 
19.82533 +27.62700 vertex 
19.78800 +27.96800 vertex 
19.76267 +27.75400 vertex 
19.72067 +27.01500 vertex 
19.69267 +26.49100 vertex 
19.66933 +26.22800 vertex 
19.63400 +26.37900 vertex 
19.60200 +26.82300 vertex 
19.56867 +27.33300 vertex 
19.52133 +27.38300 vertex 
19.48467 +27.71100 vertex 
19.48067 +28.32900 vertex 
19.45600 +28.90100 vertex 
19.43733 +29.42300 vertex 
19.41933 +30.12000 vertex 
19.42400 +30.62600 vertex 
19.43533 +31.19900 vertex 
19.48000 +31.21300 vertex 
19.53867 +31.52800 vertex 
19.57400 +31.60400 vertex 
19.59200 +32.13400 vertex 
19.58667 +32.79000 vertex 
19.55533 +33.04500 vertex 
19.53400 +33.56400 vertex 
19.50600 +33.97200 vertex 
19.51000 +34.32900 vertex 
19.52867 +34.92100 vertex 
19.55267 +35.11300 vertex 
19.57533 +35.38500 vertex 
19.57467 +35.68400 vertex 
19.56067 +36.17000 vertex 
19.60133 +36.61000 end
20.79800 +40.83600 start  41
20.80400 +41.30100 vertex 
20.79000 +41.76300 vertex 
20.76800 +42.18600 vertex 
20.75067 +42.70900 vertex 
20.76800 +43.13000 vertex 
20.79867 +43.28600 vertex 
20.76933 +43.59600 vertex 
20.75667 +43.94200 vertex 
20.79667 +44.16800 vertex 
20.82600 +44.48900 vertex 
20.85933 +44.65100 vertex 
20.89867 +44.68300 vertex 
20.85400 +45.07900 vertex 
20.80400 +45.01600 vertex 
20.76667 +45.26700 vertex 
20.76133 +45.54800 vertex 
20.71667 +45.52700 vertex 
20.71600 +44.90600 vertex 
20.66667 +44.70600 vertex 
20.63800 +44.96700 vertex 
20.56933 +44.62300 vertex 
20.54333 +44.50700 vertex 
20.55733 +44.16600 vertex 
20.56600 +43.82500 vertex 
20.51867 +43.55900 vertex 
20.49933 +43.76300 vertex 
20.46933 +43.64100 vertex 
20.45267 +43.25200 vertex 
20.46600 +42.54100 vertex 
20.45067 +42.26600 vertex 
20.48067 +41.78700 vertex 
20.51533 +41.15200 vertex 
20.50000 +40.64000 vertex 
20.47667 +40.34400 vertex 
20.48667 +39.98400 vertex 
20.47733 +39.45200 vertex 
20.42067 +39.44400 vertex 
20.38467 +39.34600 vertex 
20.39000 +38.85100 vertex 
20.40133 +38.71000 vertex 
20.42667 +38.36700 vertex 
20.39667 +37.99300 vertex 
20.43800 +37.88400 vertex 
20.46667 +37.88300 vertex 
20.48600 +37.71200 vertex 
20.51733 +37.35600 vertex 
20.54467 +37.57800 vertex 
20.56867 +37.93300 vertex 
20.59133 +37.93500 vertex 
20.61200 +37.71800 vertex 
20.65067 +37.78900 vertex 
20.66200 +38.14100 vertex 
20.68800 +38.31400 vertex 
20.70000 +38.71700 vertex 
20.68533 +39.07200 vertex 
20.68200 +39.41400 vertex 
20.70133 +39.59800 vertex 
20.71200 +40.09500 vertex 
20.72533 +40.37200 vertex 
20.71333 +40.66500 vertex 
20.73000 +41.01400 vertex 
20.74867 +41.34200 vertex 
20.77533 +41.25200 end 
21.28067 +48.54100 start  40
21.27333 +48.01100 vertex 
21.29333 +47.72900 vertex 
21.34200 +47.70000 vertex 
21.35267 +47.98000 vertex 
21.34933 +48.18600 vertex 
21.35267 +48.63300 vertex 
21.35933 +48.91700 vertex 
21.35133 +49.15400 vertex 
21.32400 +49.50700 vertex 
21.31800 +49.89100 vertex 
21.30067 +50.25000 vertex 
21.28400 +50.69600 vertex 
21.25133 +51.20600 vertex 
21.23733 +51.47200 vertex 
21.21667 +51.83800 vertex 
21.21867 +52.01300 vertex 
21.21467 +52.37500 vertex 
21.19600 +52.84500 vertex 
21.19067 +53.30400 vertex 
21.16133 +53.23500 vertex 
21.13133 +52.84800 vertex 
21.10467 +52.65200 vertex 
21.07467 +52.45700 vertex 
21.04600 +52.51200 vertex 
21.02733 +52.60700 vertex 
20.99533 +52.72200 vertex 
20.96000 +52.53900 vertex 
20.93333 +52.53500 vertex 
20.89133 +52.55900 vertex 
20.88467 +52.26200 vertex 
20.89200 +52.05100 vertex 
20.93333 +52.01000 vertex 
20.94800 +51.89300 vertex 
20.98200 +51.72800 vertex 
21.00400 +51.52900 vertex 
21.00667 +51.44900 vertex 
21.00333 +51.31000 vertex 
20.99733 +51.16200 vertex 
20.99867 +50.97800 vertex 
20.98333 +50.70200 vertex 
20.99600 +50.59300 vertex 
21.01133 +50.49200 vertex 
21.03000 +50.73100 vertex 
21.04467 +50.90100 vertex 
21.07000 +51.12700 vertex 
21.10667 +51.25100 vertex 
21.12333 +51.25100 vertex 
21.14600 +51.26500 vertex 
21.17200 +51.21400 vertex 
21.19067 +51.04400 vertex 
21.19667 +50.83000 vertex 
21.21667 +50.64900 vertex 
21.23067 +50.34000 vertex 
21.24600 +50.14600 vertex 
21.25467 +49.90800 vertex 
21.26067 +49.69500 vertex 
21.27000 +49.43900 vertex 
21.26933 +49.30400 vertex 
21.27467 +49.01000 vertex 
21.27667 +48.80900 end 
18.49733 -15.05000 start  45
18.49133 -15.17000 vertex 
18.48600 -15.36000 vertex 
18.48067 -15.42000 vertex 
18.46933 -15.53000 vertex 
18.45800 -15.57000 vertex 
18.44000 -15.55000 vertex 
18.44200 -15.36000 vertex 
18.43533 -15.19000 vertex 
18.43467 -15.00000 vertex 
18.44333 -14.84000 vertex 
18.45800 -14.71000 vertex 
18.46333 -14.45000 vertex 
18.47000 -14.22000 vertex 
18.48000 -13.98000 vertex 
18.49800 -13.76000 vertex 
18.50533 -13.54000 vertex 
18.51000 -13.28000 vertex 
18.51333 -13.00000 vertex 
18.52467 -12.89000 vertex 
18.53600 -12.79000 vertex 
18.55133 -12.67000 vertex 
18.55667 -12.66000 vertex 
18.56200 -12.86000 vertex 
18.56400 -13.06000 vertex 
18.56600 -13.25000 vertex 
18.57333 -13.49000 vertex 
18.57800 -13.60000 vertex 
18.58467 -13.82000 vertex 
18.58667 -13.92000 vertex 
18.57933 -14.08000 vertex 
18.57467 -14.17000 vertex 
18.57467 -14.34000 vertex 
18.57067 -14.47000 vertex 
18.56733 -14.61000 vertex 
18.56467 -14.77000 vertex 
18.56133 -14.95000 vertex 
18.56333 -15.04000 vertex 
18.55467 -15.22000 vertex 
18.54067 -15.21000 vertex 
18.52867 -15.16000 vertex 
18.50933 -15.09000 end 
18.29533 -18.83000 start  44  
18.29867 -18.78000 vertex 
18.30267 -18.75000 vertex 
18.30400 -18.70000 vertex 
18.30800 -18.72000 vertex 
18.31133 -18.74000 vertex 
18.31333 -18.74000 vertex 
18.31800 -18.79000 vertex 
18.32467 -18.79000 vertex 
18.33067 -18.78000 vertex 
18.33467 -18.75000 vertex 
18.33933 -18.69000 vertex 
18.34400 -18.66000 vertex 
18.34933 -18.64000 vertex 
18.35333 -18.60000 vertex 
18.35400 -18.55000 vertex 
18.35600 -18.50000 vertex 
18.35933 -18.48000 vertex 
18.36267 -18.46000 vertex 
18.36600 -18.41000 vertex 
18.36800 -18.38000 vertex 
18.36867 -18.33000 vertex 
18.36933 -18.27000 vertex 
18.36933 -18.21000 vertex 
18.36867 -18.13000 vertex 
18.36667 -18.04000 vertex 
18.36400 -17.98000 vertex 
18.36200 -17.87000 vertex 
18.36133 -17.82000 vertex 
18.35733 -17.82000 vertex 
18.35467 -17.79000 vertex 
18.34867 -17.75000 vertex 
18.34467 -17.73000 vertex 
18.34000 -17.72000 vertex 
18.33667 -17.71000 vertex 
18.33200 -17.70000 vertex 
18.32667 -17.69000 vertex 
18.32133 -17.71000 vertex 
18.31733 -17.74000 vertex 
18.31467 -17.75000 vertex 
18.30800 -17.72000 vertex 
18.30000 -17.74000 vertex 
18.29600 -17.74000 vertex 
18.29067 -17.78000 vertex 
18.28667 -17.85000 vertex 
18.28267 -17.89000 vertex 
18.27533 -17.90000 vertex 
18.27200 -17.92000 vertex 
18.26933 -17.95000 vertex 
18.26600 -17.99000 vertex 
18.26067 -18.01000 vertex 
18.25467 -18.01000 vertex 
18.25133 -18.00000 vertex 
18.24667 -17.99000 vertex 
18.24267 -17.97000 vertex 
18.23667 -17.96000 vertex 
18.23267 -17.97000 vertex 
18.22800 -17.98000 vertex 
18.22200 -18.01000 vertex 
18.21867 -18.05000 vertex 
18.21333 -18.10000 vertex 
18.21000 -18.14000 vertex 
18.20467 -18.19000 vertex 
18.20067 -18.23000 vertex 
18.19933 -18.26000 vertex 
18.19667 -18.30000 vertex 
18.19333 -18.35000 vertex 
18.18933 -18.43000 vertex 
18.18800 -18.52000 vertex 
18.18733 -18.59000 vertex 
18.18667 -18.70000 vertex 
18.18667 -18.77000 vertex 
18.18600 -18.89000 vertex 
18.18533 -18.97000 vertex 
18.18533 -19.08000 vertex 
18.18467 -19.13000 vertex 
18.18400 -19.24000 vertex 
18.18467 -19.37000 vertex 
18.18600 -19.43000 vertex 
18.18933 -19.47000 vertex 
18.19267 -19.51000 vertex 
18.19133 -19.47000 vertex 
18.19467 -19.50000 vertex 
18.19733 -19.50000 vertex 
18.20133 -19.53000 vertex 
18.20267 -19.58000 vertex 
18.20667 -19.58000 vertex 
18.20933 -19.62000 vertex 
18.21533 -19.65000 vertex 
