IC1401,21:46:59,+01:42:45.9
IC1402,21:44:59,+53:15:45.0
IC1403,21:50:29,-02:42:58.2
IC1404,21:50:56,-09:15:59.7
IC1405,21:50:50,+02:01:14.9
IC1406,21:51:05,+01:59:13.4
IC1407,21:52:23,+03:25:37.8
IC1408,21:53:09,-13:20:48.4
IC1409,21:53:20,-07:29:59.5
IC1410,21:56:02,-02:54:01.0
IC1411,21:56:01,-01:31:01.4
IC1412,21:58:18,-17:10:34.2
IC1413,21:58:27,-03:06:08.7
IC1414,21:58:18,+08:25:25.7
IC1415,21:58:43,+01:21:01.3
IC1416,21:58:49,+01:27:05.6
IC1417,22:00:22,-13:08:50.5
IC1418,22:02:00,+04:23:03.6
IC1419,22:02:59,-09:55:15.5
IC1420,22:02:32,+19:45:00.4
IC1421,22:03:04,-09:58:41.4
IC1422,22:03:00,+02:35:56.0
IC1423,22:03:13,+04:17:51.3
IC1424,22:03:09,+11:11:49.7
IC1425,22:03:25,+02:35:41.7
IC1426,22:03:51,-09:55:09.5
IC1427,22:03:35,+15:06:24.4
IC1428,22:04:28,+02:37:51.1
IC1429,22:07:02,+10:06:33.2
IC1430,22:07:30,-13:34:52.3
IC1431,22:07:40,-13:30:48.2
IC1432,22:10:04,+03:41:22.5
IC1433,22:12:10,-12:45:55.0
IC1434,22:10:42,+52:51:00.3
IC1435,22:13:26,-22:05:48.1
IC1436,22:13:51,-10:11:30.4
IC1437,22:15:45,+02:03:57.4
IC1438,22:16:29,-21:25:50.5
IC1439,22:16:40,-21:29:09.4
IC1440,22:16:33,-16:00:59.2
IC1441,22:15:19,+37:18:05.4
IC1442,22:16:01,+53:59:28.8
IC1443,22:19:04,-20:56:23.7
IC1444,22:22:24,+05:08:21.0
IC1445,22:25:30,-17:14:35.9
IC1446,22:29:05,-01:11:05.7
IC1447,22:30:00,-05:07:11.6
IC1448,22:34:32,-12:56:01.9
IC1449,22:35:07,-08:45:55.2
IC1450,22:37:58,+34:32:07.8
IC1451,22:46:07,-10:22:09.9
IC1452,22:45:59,+10:52:03.0
IC1453,22:46:54,-13:26:58.6
IC1454,22:42:25,+80:26:32.0
IC1455,22:53:46,+01:22:19.1
IC1456,22:55:18,-12:43:55.2
IC1457,22:55:24,-05:33:45.9
IC1458,22:56:41,-07:22:44.6
IC1459,22:57:11,-36:27:44.0
IC1460,22:57:04,+04:40:37.3
IC1461,22:58:34,+15:10:22.0
IC1462,22:58:37,+08:26:28.7
IC1463,22:59:21,-10:31:51.1
IC1464,23:03:12,-08:59:27.0
IC1465,23:02:53,+16:34:56.9
IC1466,23:03:39,-02:46:31.6
IC1467,23:04:50,-03:13:47.8
IC1468,23:05:08,-03:12:16.2
IC1469,23:06:29,-13:32:11.7
IC1470,23:05:10,+60:14:38.7
IC1471,23:08:45,-12:38:22.0
IC1472,23:09:07,+17:15:32.9
IC1473,23:11:05,+29:38:36.4
IC1474,23:12:51,+05:48:22.9
IC1475,23:14:02,-28:25:20.8
IC1476,23:14:16,+30:33:05.3
IC1477,23:17:12,-06:54:43.2
IC1478,23:18:14,+10:17:53.9
IC1479,23:18:46,-10:23:57.3
IC1480,23:18:59,+11:20:30.2
IC1481,23:19:25,+05:54:22.2
IC1482,23:20:50,+01:44:20.5
IC1483,23:22:33,+11:19:43.7
IC1484,23:22:40,+11:23:04.1
IC1485,23:22:48,+11:22:22.3
IC1486,23:23:54,+09:40:02.9
IC1487,23:24:20,+14:38:49.7
IC1488,23:25:39,+15:21:15.9
IC1489,23:26:32,-12:30:59.4
IC1490,23:59:11,-04:07:37.2
IC1491,23:29:25,-16:18:59.8
IC1492,23:30:36,-03:02:23.7
IC1493,23:30:28,+14:27:31.9
IC1494,23:30:46,-12:43:28.3
IC1495,23:30:48,-13:29:07.6
IC1496,23:30:54,-02:56:03.5
IC1497,23:28:50,+11:59:13.2
IC1498,23:31:54,-05:00:25.1
IC1499,23:31:57,-13:26:22.9
IC1500,23:33:09,+04:33:09.1
IC1501,23:34:40,-03:09:10.2
IC1502,23:36:21,+75:38:53.3
IC1503,23:38:27,+04:48:05.1
IC1504,23:41:19,+04:01:02.9
IC1505,23:41:37,-03:33:54.3
IC1506,23:44:48,+04:44:08.4
IC1507,23:45:33,+01:41:19.5
IC1508,23:45:55,+12:03:42.3
IC1509,23:47:17,-15:18:23.1
IC1510,23:50:33,+02:04:24.0
IC1511,23:51:00,+27:03:39.1
IC1512,23:51:01,+27:01:37.7
IC1513,23:53:29,+11:19:03.4
IC1514,23:54:17,-13:35:11.2
IC1515,23:56:04,-00:59:18.7
IC1516,23:56:07,-00:54:59.5
IC1517,23:56:19,-00:18:20.2
IC1518,23:57:06,+12:27:53.9
IC1519,23:57:08,+12:27:27.2
IC1520,23:57:54,-14:02:21.6
IC1521,23:59:00,-07:08:48.4
IC1522,23:59:03,+01:43:11.6
IC1523,23:59:07,+06:52:23.0
IC1524,23:59:11,-04:07:37.2
IC1525,23:59:16,+46:53:22.8
IC1526,0:01:32,+11:20:45.2
IC1527,0:02:22,+04:05:23.1
IC1528,0:05:05,-07:05:36.3
IC1529,0:05:13,-11:30:10.1
IC1530,0:07:20,+32:36:33.3
IC1531,0:09:36,-32:16:37.2
IC1532,0:09:53,-64:22:19.5
IC1533,0:10:36,-07:24:54.5
IC1534,0:13:45,+48:09:04.9
IC1535,0:13:57,+48:09:28.7
IC1536,0:14:19,+48:08:35.8
IC1537,0:15:51,-39:15:43.5
IC1538,0:18:02,+30:01:45.4
IC1539,0:18:23,+30:04:46.5
IC1540,0:19:49,+23:46:21.4
IC1541,0:20:02,+21:59:59.1
IC1542,0:20:41,+22:35:32.8
IC1543,0:20:55,+21:51:57.7
IC1544,0:21:17,+23:05:27.1
IC1545,0:21:21,+21:59:00.4
IC1546,0:21:29,+22:30:21.1
IC1547,0:21:36,+22:30:23.2
IC1548,0:21:55,+22:00:22.7
IC1549,0:22:50,+06:57:51.4
IC1550,0:24:28,+38:11:08.3
IC1551,0:27:35,+08:52:39.0
IC1552,0:29:44,+21:28:36.6
IC1553,0:32:40,-25:36:27.1
IC1554,0:33:07,-32:15:30.1
IC1555,0:34:33,-30:01:04.3
IC1556,0:35:03,-09:22:06.3
IC1557,0:35:35,-02:52:35.1
IC1558,0:35:47,-25:22:27.9
IC1559,0:36:52,+23:59:05.9
IC1560,0:37:39,+02:40:17.6
IC1561,0:38:32,-24:20:23.8
IC1562,0:38:34,-24:16:26.6
IC1563,0:39:00,-09:00:52.5
IC1564,0:39:05,+06:01:15.8
IC1565,0:39:26,+06:44:03.3
IC1566,0:39:33,+06:48:54.5
IC1567,0:39:26,+06:44:03.3
IC1568,0:39:56,+06:50:54.9
IC1569,0:40:28,+06:43:10.9
IC1570,0:40:34,+06:45:09.6
IC1571,0:40:38,-00:19:50.4
IC1572,0:41:12,+16:14:15.0
IC1573,0:42:10,-23:35:29.7
IC1574,0:43:04,-22:14:48.8
IC1575,0:43:33,-04:07:04.2
IC1576,0:44:14,-25:06:33.4
IC1577,0:43:34,-08:11:11.4
IC1578,0:44:26,-25:04:36.6
IC1579,0:45:32,-26:33:55.6
IC1580,0:46:21,+29:56:11.8
IC1581,0:45:46,-25:55:12.6
IC1582,0:46:17,-24:16:45.6
IC1583,0:47:10,+23:04:25.8
IC1584,0:47:19,+27:49:39.6
IC1585,0:47:14,+23:03:12.8
IC1586,0:47:56,+22:22:22.4
IC1587,0:48:43,-23:33:42.0
IC1588,0:50:58,-23:33:28.6
IC1589,0:51:59,-34:25:19.4
IC1590,0:52:50,+56:38:34.9
IC1591,0:52:07,-22:40:48.5
IC1592,0:53:27,+05:46:13.4
IC1593,0:54:40,+32:31:10.1
IC1594,0:53:45,-47:38:50.9
IC1595,0:53:47,-45:11:11.9
IC1596,0:54:43,+21:31:21.5
IC1597,0:53:32,-58:06:25.7
IC1598,0:54:42,+05:46:25.7
IC1599,0:54:33,-23:29:41.7
IC1600,0:55:04,-23:31:29.6
IC1601,0:55:35,-24:09:12.2
IC1602,0:55:52,-09:59:08.4
IC1603,0:57:00,-45:24:46.6
IC1604,0:57:59,-16:13:48.2
IC1605,0:57:38,-48:54:09.6
IC1606,0:58:22,-12:10:42.6
IC1607,0:58:49,+00:35:14.1
IC1608,0:59:24,-34:19:44.2
IC1609,0:59:47,-40:20:00.8
IC1610,1:01:43,-15:34:04.0
IC1611,0:59:48,-72:19:56.4
IC1612,0:59:59,-72:22:14.6
IC1613,1:04:48,+02:07:04.0
IC1614,1:05:07,+33:11:23.3
IC1615,1:04:07,-51:07:59.0
IC1616,1:04:56,-27:25:45.7
IC1617,1:04:17,-51:01:58.1
IC1618,1:05:56,+32:24:43.8
IC1619,1:07:22,+33:04:02.2
IC1620,1:07:14,+13:57:18.4
IC1621,1:06:23,-46:43:31.8
IC1622,1:07:37,-17:32:19.1
IC1623,1:07:47,-17:30:25.3
IC1624,1:05:22,-72:02:33.1
IC1625,1:07:43,-46:54:27.3
IC1626,1:06:13,-73:17:46.0
IC1627,1:08:11,-46:05:38.6
IC1628,1:08:48,-28:34:56.4
IC1629,1:09:18,+02:34:02.9
IC1630,1:08:17,-46:45:14.5
IC1631,1:08:45,-46:28:32.9
IC1632,1:10:43,+17:40:59.7
IC1633,1:09:56,-45:55:52.3
IC1634,1:11:04,+17:39:47.0
IC1635,1:11:04,+17:39:07.3
IC1636,1:11:35,+33:21:55.4
IC1637,1:11:01,-30:26:18.7
IC1638,1:12:22,+33:21:52.3
IC1639,1:11:47,-00:39:51.7
IC1640,1:11:51,-00:37:49.3
IC1641,1:09:39,-71:46:08.3
IC1642,,
IC1643,1:12:09,-00:24:36.7
IC1644,1:09:13,-73:11:38.8
IC1645,1:12:27,+15:45:00.3
IC1646,1:12:44,+15:42:28.1
IC1647,1:13:15,+38:53:07.0
IC1648,1:13:42,+33:13:05.6
IC1649,1:11:51,-55:51:26.4
IC1650,1:12:19,-50:24:06.2
IC1651,1:13:28,+02:04:09.0
IC1652,1:14:56,+31:56:54.6
IC1653,1:15:08,+33:22:38.4
IC1654,1:15:12,+30:11:41.4
IC1655,1:11:54,-71:19:50.2
IC1656,1:15:38,+33:04:03.8
IC1657,1:14:07,-32:39:03.2
IC1658,1:15:50,+31:04:48.9
IC1659,1:16:06,+30:20:56.7
IC1660,1:12:38,-71:45:42.3
IC1661,1:16:12,+33:03:50.8
IC1662,1:12:33,-73:27:24.3
IC1663,1:14:07,-32:39:03.2
IC1664,1:14:19,-69:48:41.5
IC1665,1:17:45,+34:42:06.0
IC1666,1:19:53,+32:28:02.4
IC1667,1:18:42,-17:03:00.8
IC1668,1:18:53,+33:10:23.0
IC1669,1:20:07,+33:11:05.1
IC1670,1:18:51,-16:48:10.0
IC1671,1:19:02,-17:03:37.4
IC1672,1:20:38,+29:41:55.8
IC1673,1:20:46,+33:02:41.8
IC1674,1:19:18,-50:57:48.9
IC1675,1:21:00,+34:14:55.0
IC1676,1:20:59,+30:15:34.1
IC1677,1:21:07,+33:12:58.1
IC1678,1:21:03,+05:33:37.9
IC1679,1:21:45,+33:29:37.0
IC1680,1:21:51,+33:16:57.0
IC1681,1:21:21,+00:05:25.4
IC1682,1:22:13,+33:15:37.0
IC1683,1:22:39,+34:26:13.0
IC1684,1:22:53,+33:24:49.0
IC1685,1:23:07,+33:11:22.0
IC1686,1:23:12,+33:27:38.0
IC1687,1:23:19,+33:16:31.0
IC1688,1:23:28,+33:04:59.0
IC1689,1:23:48,+33:03:19.2
IC1690,1:23:50,+33:09:22.6
IC1691,1:24:26,+33:24:25.0
IC1692,1:24:40,+33:14:08.9
IC1693,1:24:02,-01:39:25.3
IC1694,1:24:48,+01:36:25.8
IC1695,1:25:08,+08:41:58.2
IC1696,1:24:52,-01:37:01.4
IC1697,1:25:03,+00:26:39.7
IC1698,1:25:22,+14:50:19.4
IC1699,1:25:22,+14:50:19.4
IC1700,1:25:25,+14:51:52.6
IC1701,1:25:50,+18:11:04.1
IC1702,1:25:56,+16:36:06.5
IC1703,1:26:25,-01:38:19.4
IC1704,1:27:10,+14:46:34.6
IC1705,1:26:45,-03:30:05.3
IC1706,1:27:31,+14:49:10.4
IC1707,1:28:00,+37:07:01.4
IC1708,1:24:56,-71:11:04.0
IC1709,1:27:57,-35:43:03.7
IC1710,1:30:47,+21:26:25.5
IC1711,1:30:55,+17:11:18.8
IC1712,1:31:21,-06:52:05.0
IC1713,1:32:44,+35:19:28.1
IC1714,1:32:53,-13:01:29.9
IC1715,1:33:34,+12:35:07.6
IC1716,1:33:27,-12:18:28.6
IC1717,1:32:30,-67:32:12.6
IC1718,1:38:27,+33:21:59.5
IC1719,1:37:36,-33:55:26.7
IC1720,1:40:22,-28:54:45.9
IC1721,1:41:24,+08:31:31.9
IC1722,1:43:03,-34:11:15.8
IC1723,1:43:14,+08:53:21.7
IC1724,1:43:10,-34:14:30.8
IC1725,1:45:12,+21:46:35.6
IC1726,1:45:20,+04:37:06.7
IC1727,1:47:30,+27:20:00.1
IC1728,1:47:44,-33:36:05.4
IC1729,1:47:55,-26:53:31.7
IC1730,1:49:58,+22:00:43.6
IC1731,1:50:12,+27:11:46.2
IC1732,1:50:48,+35:55:57.9
IC1733,1:50:43,+33:04:55.3
IC1734,1:49:17,-32:44:33.4
IC1735,1:50:52,+33:05:32.4
IC1736,1:50:53,+18:18:10.0
IC1737,1:51:43,+36:15:04.3
IC1738,1:51:08,-09:47:31.3
IC1739,1:50:30,-34:03:20.1
IC1740,1:48:52,-30:05:09.5
IC1741,1:51:57,-16:47:16.9
IC1742,1:53:14,+22:43:17.0
IC1743,1:53:00,+12:42:30.5
IC1744,1:53:39,+19:50:25.5
IC1745,1:52:59,-16:40:08.4
IC1746,1:54:24,+04:48:14.0
IC1747,1:57:36,+63:19:18.4
IC1748,1:56:09,+17:38:28.6
IC1749,1:56:11,+06:44:41.8
IC1750,1:56:19,+04:04:34.6
IC1751,1:56:21,+05:37:44.2
IC1752,1:57:15,+28:36:48.6
IC1753,1:57:19,+28:35:21.3
IC1754,1:56:50,+04:01:32.2
IC1755,1:57:10,+14:32:59.6
IC1756,1:57:05,-00:28:05.7
IC1757,1:57:11,-00:28:26.3
IC1758,1:56:52,-16:32:31.4
IC1759,1:57:55,-32:59:13.4
IC1760,1:57:25,-31:59:18.0
IC1761,1:58:52,+00:34:05.9
IC1762,1:57:49,-33:14:23.3
IC1763,1:59:12,-27:48:38.5
IC1764,2:00:23,+24:34:50.0
IC1765,2:01:07,+31:52:56.9
IC1766,2:01:40,+31:49:35.4
IC1767,1:59:59,-11:04:44.3
IC1768,2:00:50,-25:01:36.1
IC1769,2:00:55,-31:55:11.2
IC1770,2:02:14,+09:58:51.4
IC1771,2:02:16,+09:58:06.9
IC1772,2:02:43,+07:44:43.9
IC1773,2:04:02,+30:49:58.3
IC1774,2:03:59,+15:19:05.0
IC1775,2:05:18,+13:30:20.6
IC1776,2:05:15,+06:06:24.6
IC1777,2:06:09,+15:12:34.1
IC1778,2:06:19,+09:13:38.7
IC1779,2:06:26,+03:42:21.5
IC1780,2:06:51,+14:43:18.9
IC1781,2:06:53,-00:31:05.1
IC1782,2:07:20,-25:26:30.8
IC1783,2:10:06,-32:56:23.5
IC1784,2:16:13,+32:38:58.2
IC1785,2:16:21,+32:39:59.5
IC1786,2:16:06,+05:08:43.7
IC1787,2:16:10,-11:55:36.2
IC1788,2:15:50,-31:12:03.6
IC1789,2:17:51,+32:23:45.7
IC1790,2:17:38,+12:30:32.3
IC1791,2:17:41,+12:28:14.2
IC1792,2:19:01,+34:27:44.6
IC1793,2:21:32,+32:32:40.2
IC1794,2:21:30,+15:45:41.9
IC1795,2:26:32,+62:02:29.9
IC1796,2:22:47,-41:22:15.9
IC1797,2:25:28,+20:23:43.2
IC1798,2:26:16,+13:25:50.8
IC1799,2:28:46,+45:58:14.3
IC1800,2:28:31,+31:24:34.8
IC1801,2:28:13,+19:35:00.0
IC1802,2:29:14,+23:04:57.7
IC1803,2:29:50,+23:06:30.9
IC1804,2:29:54,+23:05:49.5
IC1805,2:32:42,+61:27:24.8
IC1806,2:29:35,+22:56:35.6
IC1807,2:30:31,+22:56:59.0
IC1808,2:30:31,-04:12:55.5
IC1809,2:31:40,+22:55:01.9
IC1810,2:29:27,-43:04:34.8
IC1811,2:30:38,-34:15:51.0
IC1812,2:29:32,-42:48:40.9
IC1813,2:30:49,-34:13:15.2
IC1814,2:31:06,-36:02:04.8
IC1815,2:34:20,+32:25:46.1
IC1816,2:31:51,-36:40:19.4
IC1817,2:33:50,+11:12:12.0
IC1818,2:34:07,-11:02:26.7
IC1819,2:35:42,+04:03:06.5
IC1820,2:35:53,+06:02:26.2
IC1821,2:36:26,+13:46:46.4
IC1822,2:35:42,-08:33:46.1
IC1823,2:38:37,+32:04:10.9
IC1824,2:42:35,+61:35:39.7
IC1825,2:38:56,+09:05:50.5
IC1826,2:39:04,-27:26:35.3
IC1827,2:39:46,+01:33:29.8
IC1828,2:40:29,+19:17:49.6
IC1829,2:40:33,+14:17:52.6
IC1830,2:39:04,-27:26:35.3
IC1831,2:43:56,+62:24:41.9
IC1832,2:41:58,+19:01:48.3
IC1833,2:41:39,-28:10:16.6
IC1834,2:42:48,+03:05:03.0
IC1835,2:43:49,+14:53:22.5
IC1836,2:43:23,+03:06:19.4
IC1837,2:43:31,+00:18:24.5
IC1838,2:44:43,+19:27:18.4
IC1839,2:44:43,+15:14:24.3
IC1840,2:43:42,-15:42:20.1
IC1841,2:45:36,+18:55:44.1
IC1842,2:45:23,+11:27:29.2
IC1843,2:45:25,+02:52:49.9
IC1844,2:45:49,+03:13:49.1
IC1845,2:43:57,-27:58:08.1
IC1846,2:47:44,+13:15:19.2
IC1847,2:47:54,+14:30:18.4
IC1848,2:51:11,+60:24:08.9
IC1849,2:47:45,+09:21:24.5
IC1850,2:48:39,+13:15:34.3
IC1851,2:51:46,+58:18:51.5
IC1852,2:49:00,+13:13:25.5
IC1853,2:48:04,-13:59:35.2
IC1854,2:49:21,+19:18:14.1
IC1855,2:49:04,+13:26:34.4
IC1856,2:48:51,-00:46:02.6
IC1857,2:49:39,+14:37:11.3
IC1858,2:49:08,-31:17:22.5
IC1859,2:49:04,-31:10:21.0
IC1860,2:49:34,-31:11:20.8
IC1861,2:53:07,+25:29:25.4
IC1862,2:51:59,-33:20:24.6
IC1863,2:54:51,+08:47:03.8
IC1864,2:53:39,-34:11:51.5
IC1865,2:55:20,+08:49:41.4
IC1866,2:54:53,-15:39:09.2
IC1867,2:55:52,+09:18:42.6
IC1868,2:56:06,+09:22:43.8
IC1869,2:58:12,+05:50:11.7
IC1870,2:57:54,-02:20:49.5
IC1871,2:57:22,+60:40:20.5
IC1872,3:04:35,+42:48:38.4
IC1873,3:03:53,+09:36:47.7
IC1874,3:06:22,+36:00:52.3
IC1875,3:03:57,-39:26:25.5
IC1876,3:04:32,-27:27:37.8
IC1877,3:03:10,-50:30:42.9
IC1878,3:03:40,-52:06:28.9
IC1879,3:03:52,-52:07:03.9
IC1880,3:06:29,-09:43:53.3
IC1881,3:09:17,+38:38:58.0
IC1882,3:07:49,+03:08:52.4
IC1883,3:09:42,+40:53:35.1
IC1884,3:09:43,+40:58:27.2
IC1885,3:06:40,-32:51:49.1
IC1886,3:08:03,-04:23:59.4
IC1887,3:10:13,+40:45:56.4
IC1888,3:10:56,+41:08:13.6
IC1889,3:11:03,+40:37:19.6
IC1890,3:09:58,+19:12:29.0
IC1891,3:10:12,+19:36:23.6
IC1892,3:08:28,-23:03:16.0
IC1893,3:10:17,+19:37:00.7
IC1894,3:10:25,+19:36:23.8
IC1895,3:09:36,-25:15:12.9
IC1896,3:07:53,-54:12:52.1
IC1897,3:10:46,-10:47:45.8
IC1898,3:10:20,-22:24:17.5
IC1899,3:12:13,-25:18:17.7
IC1900,3:15:55,+37:09:14.8
IC1901,3:16:03,+37:06:44.8
IC1902,3:16:12,+37:10:38.8
IC1903,3:13:10,-50:34:11.4
IC1904,3:15:01,-30:42:28.9
IC1905,3:18:48,+41:21:55.6
IC1906,3:16:06,-34:21:38.3
IC1907,3:19:54,+41:33:48.2
IC1908,3:15:05,-54:49:11.9
IC1909,3:17:20,-33:41:24.2
IC1910,3:17:58,-21:26:05.1
IC1911,3:20:49,+35:19:18.5
IC1912,3:16:43,-50:39:17.6
IC1913,3:19:35,-32:27:54.1
IC1914,3:19:25,-49:35:59.0
IC1915,3:19:52,-50:41:28.3
IC1916,3:20:17,-49:02:30.9
IC1917,3:22:12,-53:11:06.7
IC1918,3:26:18,+04:32:27.7
IC1919,3:26:02,-32:53:40.4
IC1920,3:24:24,-52:42:48.9
IC1921,3:24:42,-50:41:52.8
IC1922,3:24:43,-50:44:25.9
IC1923,3:24:53,-50:33:21.0
IC1924,3:25:08,-51:42:12.4
IC1925,3:25:16,-51:15:24.8
IC1926,3:25:19,-51:42:03.8
IC1927,3:25:20,-51:43:10.0
IC1928,3:27:29,-21:33:36.6
IC1929,3:25:26,-51:16:01.9
IC1930,3:28:46,+04:23:00.8
IC1931,3:28:58,+01:45:02.6
IC1932,3:25:54,-51:20:35.4
IC1933,3:25:40,-52:47:07.8
IC1934,3:31:14,+42:47:32.2
IC1935,3:26:13,-50:00:37.6
IC1936,3:26:28,-51:19:23.5
IC1937,3:26:48,-48:42:09.2
IC1938,3:27:10,-53:00:35.6
IC1939,3:27:45,-51:04:15.3
IC1940,3:27:42,-52:08:22.0
IC1941,3:32:15,+24:23:01.4
IC1942,3:27:53,-52:40:37.0
IC1943,3:38:45,-44:06:02.2
IC1944,3:29:40,-47:59:46.2
IC1945,3:29:17,-52:37:37.8
IC1946,3:29:22,-52:37:09.6
IC1947,3:30:33,-50:20:18.7
IC1948,3:30:50,-47:57:53.5
IC1949,3:30:53,-47:58:45.3
IC1950,3:31:05,-50:26:00.3
IC1951,3:30:56,-53:07:34.3
IC1952,3:33:27,-23:42:46.0
IC1953,3:33:42,-21:28:43.1
IC1954,3:31:31,-51:54:17.4
IC1955,3:31:25,-57:14:30.7
IC1956,3:35:33,+05:04:01.2
IC1957,3:32:13,-52:27:23.9
IC1958,3:32:46,-51:26:30.1
IC1959,3:33:13,-50:24:51.3
IC1960,3:32:33,-57:12:23.8
IC1961,3:33:33,-48:57:02.3
IC1962,3:35:37,-21:17:38.6
IC1963,3:35:31,-34:26:49.4
IC1964,3:33:30,-53:10:23.3
IC1965,3:33:11,-56:33:14.7
IC1966,3:34:03,-51:19:20.1
IC1967,3:37:48,+03:16:15.7
IC1968,3:34:38,-50:39:04.6
IC1969,3:36:14,-45:10:46.6
IC1970,3:36:32,-43:57:24.6
IC1971,3:35:57,-52:39:04.5
IC1972,3:36:21,-51:58:05.3
IC1973,3:36:21,-51:59:39.0
IC1974,3:36:42,-49:33:01.0
IC1975,3:39:04,-15:30:00.5
IC1976,3:37:09,-47:26:16.5
IC1977,3:40:45,+17:44:28.2
IC1978,3:37:06,-50:09:03.0
IC1979,3:36:46,-57:56:40.4
IC1980,3:36:59,-57:58:25.9
IC1981,3:40:29,-26:51:44.1
IC1982,3:37:42,-57:46:34.6
IC1983,3:40:57,-22:33:52.1
IC1984,3:39:50,-47:04:33.0
IC1985,3:44:34,+32:09:46.2
IC1986,3:40:35,-45:21:20.9
IC1987,3:40:11,-55:03:17.3
IC1988,3:42:46,-39:53:13.6
IC1989,3:41:55,-50:57:28.1
IC1990,3:47:14,+24:20:02.0
IC1991,3:44:47,-51:31:24.3
IC1992,3:45:08,-51:00:16.9
IC1993,3:47:05,-33:42:35.5
IC1994,3:45:55,-51:38:36.0
IC1995,3:50:19,+25:34:50.8
IC1996,3:45:08,-57:19:29.3
IC1997,3:44:52,-59:08:15.6
IC1998,3:51:31,+01:11:23.3
IC1999,3:47:43,-56:57:07.5
IC2000,3:49:08,-48:51:29.5
IC2001,3:50:52,-48:35:58.7
IC2002,3:54:30,+10:42:25.2
IC2003,3:56:22,+33:52:29.5
IC2004,3:51:46,-49:25:10.6
IC2005,3:57:40,+36:47:14.9
IC2006,3:54:28,-35:58:01.7
IC2007,3:55:23,-28:09:30.0
IC2008,3:55:23,-28:09:30.0
IC2009,3:53:35,-48:59:22.1
IC2010,3:51:58,-59:55:45.7
IC2011,3:52:27,-57:28:06.3
IC2012,3:52:55,-58:39:03.6
IC2013,3:56:44,-17:06:34.2
IC2014,3:55:22,-56:44:46.7
IC2015,3:58:11,-40:23:20.9
IC2016,4:02:00,+20:14:25.6
IC2017,3:56:39,-59:23:41.1
IC2018,3:57:55,-52:46:52.0
IC2019,4:01:54,+05:38:22.0
IC2020,3:58:53,-54:03:27.4
IC2021,3:59:24,-52:39:24.2
IC2022,3:58:40,-59:02:37.2
IC2023,3:59:41,-52:40:52.1
IC2024,4:00:04,-53:22:15.6
IC2025,4:00:23,-53:03:56.2
IC2026,4:03:55,-11:10:44.5
IC2027,4:06:40,+37:06:56.7
IC2028,4:01:18,-52:42:26.8
IC2029,4:01:18,-52:48:02.8
IC2030,4:04:56,-19:13:53.3
IC2031,4:06:15,-05:39:06.8
IC2032,4:07:03,-55:19:25.8
IC2033,4:07:14,-53:40:51.3
IC2034,4:06:37,-57:57:41.0
IC2035,4:09:02,-45:31:03.1
IC2036,4:09:55,-39:41:19.3
IC2037,4:08:19,-58:45:04.2
IC2038,4:08:54,-55:59:22.4
IC2039,4:09:02,-56:00:42.1
IC2040,4:13:00,-32:33:11.8
IC2041,4:12:35,-32:49:02.5
IC2042,4:11:43,-47:16:12.3
IC2043,4:11:09,-53:41:11.9
IC2044,4:11:14,-54:31:57.2
IC2045,4:14:36,-13:10:29.7
IC2046,4:11:25,-54:40:23.5
IC2047,4:14:56,-13:11:30.2
IC2048,4:12:35,-32:49:02.5
IC2049,4:12:04,-58:33:25.2
IC2050,4:13:56,-53:28:31.3
IC2051,3:52:01,-83:49:50.5
IC2052,4:14:59,-54:20:10.3
IC2053,4:15:56,-49:21:30.0
IC2054,4:07:26,-78:15:11.9
IC2055,4:17:49,-48:55:26.8
IC2056,4:16:25,-60:12:24.5
IC2057,4:21:56,+04:02:55.1
IC2058,4:17:54,-55:55:58.4
IC2059,4:20:26,-31:43:28.5
IC2060,4:17:53,-56:36:58.5
IC2061,4:24:00,+21:04:59.5
IC2062,4:32:02,+71:55:11.5
IC2063,4:22:40,-15:39:37.8
IC2064,4:23:27,-15:41:06.6
IC2065,4:21:28,-55:55:59.9
IC2066,4:23:32,-54:44:00.2
IC2067,4:30:51,+35:26:46.2
IC2068,4:26:37,-42:05:37.4
IC2069,4:25:56,-48:12:29.0
IC2070,4:24:36,-57:58:51.2
IC2071,4:26:13,-53:09:07.6
IC2072,4:26:55,-48:22:39.0
IC2073,4:26:34,-53:11:14.4
IC2074,4:31:23,+07:42:09.4
IC2075,4:30:52,-05:47:53.8
IC2076,4:28:08,-48:13:43.9
IC2077,4:32:06,+00:34:02.5
IC2078,4:31:52,-04:41:55.3
IC2079,4:28:31,-53:44:16.5
IC2080,4:31:52,-05:45:24.6
IC2081,4:29:01,-53:36:49.3
IC2082,4:29:08,-53:49:38.0
IC2083,4:30:44,-53:58:51.0
IC2084,4:32:06,-48:17:17.9
IC2085,4:31:24,-54:25:00.6
IC2086,4:31:32,-53:38:51.5
IC2087,4:40:00,+25:44:32.0
IC2088,4:31:05,+26:36:25.3
IC2089,4:32:50,-75:32:22.0
IC2090,4:44:44,-33:59:38.7
IC2091,4:46:39,-04:40:18.5
IC2092,4:46:48,-04:56:36.1
IC2093,4:47:32,-02:42:32.5
IC2094,4:48:25,-05:21:09.5
IC2095,4:48:46,-05:07:29.3
IC2096,4:49:41,-04:58:43.1
IC2097,4:50:24,-05:04:52.4
IC2098,4:50:44,-05:25:07.2
IC2099,4:50:52,-04:53:33.8
IC2100,4:51:15,-04:49:51.3
